STATION,NAME,DATE,TAVG,TMAX,TMIN,TSUN,TMAX_C,TMIN_C
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/17,,77,60,,25,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/17,,64,55,,17.77777778,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/17,,67,52,,19.44444444,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/17,,72,61,,22.22222222,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/17,,74,65,,23.33333333,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/17,,69,46,,20.55555556,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/17,,58,42,,14.44444444,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/17,,72,50,,22.22222222,10
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/17,,71,56,,21.66666667,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/17,,73,57,,22.77777778,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/17,,78,56,,25.55555556,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/17,,76,57,,24.44444444,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/17,,74,61,,23.33333333,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/17,,74,67,,23.33333333,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/17,,67,57,,19.44444444,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/17,,58,50,,14.44444444,10
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/17,,62,47,,16.66666667,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/17,,69,55,,20.55555556,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/17,,67,60,,19.44444444,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/17,,61,46,,16.11111111,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/17,,57,45,,13.88888889,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/17,,59,43,,15,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/17,,72,58,,22.22222222,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/17,,74,51,,23.33333333,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/17,,56,46,,13.33333333,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/17,,61,51,,16.11111111,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/17,,66,46,,18.88888889,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/17,,49,40,,9.444444444,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/17,,49,39,,9.444444444,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/17,,55,39,,12.77777778,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/17,,51,25,,10.55555556,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/17,,38,24,,3.333333333,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/17,,46,32,,7.777777778,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/17,,47,39,,8.333333333,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/17,,48,35,,8.888888889,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/17,,51,37,,10.55555556,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/17,,57,43,,13.88888889,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/17,,47,37,,8.333333333,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/17,,56,34,,13.33333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/17,,59,38,,15,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/17,,47,36,,8.333333333,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/17,,58,42,,14.44444444,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/17,,56,35,,13.33333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/17,,43,31,,6.111111111,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/17,,50,35,,10,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/17,,57,43,,13.88888889,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/17,,51,40,,10.55555556,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/17,,51,39,,10.55555556,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/17,,54,36,,12.22222222,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/17,,63,42,,17.22222222,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/17,,53,38,,11.66666667,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/17,,52,42,,11.11111111,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/17,,48,39,,8.888888889,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/17,,48,42,,8.888888889,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/17,,51,40,,10.55555556,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/17,,61,50,,16.11111111,10
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/17,,59,40,,15,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/17,,44,37,,6.666666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/17,,39,34,,3.888888889,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/17,,35,30,,1.666666667,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/17,,39,29,,3.888888889,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/17,,41,33,,5,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/17,,50,29,,10,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/17,,31,20,,-0.555555556,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/17,,32,22,,0,-5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/17,,28,20,,-2.222222222,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/17,,39,23,,3.888888889,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/17,,38,32,,3.333333333,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/17,,47,34,0,8.333333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/17,,55,45,,12.77777778,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/17,,51,34,,10.55555556,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/17,,39,32,,3.888888889,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/17,,50,35,,10,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/17,,48,38,,8.888888889,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/17,,41,36,,5,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/17,,38,28,,3.333333333,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/17,,28,23,,-2.222222222,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/17,,24,17,,-4.444444444,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/17,,18,11,,-7.777777778,-11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/17,,22,11,,-5.555555556,-11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/17,,23,17,,-5,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/17,,21,9,,-6.111111111,-12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/18,,19,7,,-7.222222222,-13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/18,,26,13,,-3.333333333,-10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/18,,30,16,,-1.111111111,-8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/18,,29,19,,-1.666666667,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/18,,19,9,,-7.222222222,-12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/18,,13,6,,-10.55555556,-14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/18,,18,5,,-7.777777778,-15
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/18,,31,17,,-0.555555556,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/18,,44,30,,6.666666667,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/18,,43,30,,6.111111111,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/18,,53,41,,11.66666667,5
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/18,,61,44,,16.11111111,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/18,,58,19,,14.44444444,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/18,,25,15,,-3.888888889,-9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/18,,30,16,,-1.111111111,-8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/18,,36,25,,2.222222222,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/18,,36,22,,2.222222222,-5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/18,,32,18,,0,-7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/18,,41,24,,5,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/18,,52,38,,11.11111111,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/18,,50,42,,10,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/18,,49,38,,9.444444444,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/18,,60,38,,15.55555556,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/18,,44,27,,6.666666667,-2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/18,,34,23,,1.111111111,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/18,,38,26,,3.333333333,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/18,,56,35,,13.33333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/18,,55,46,,12.77777778,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/18,,47,35,,8.333333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/18,,36,24,,2.222222222,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/18,,33,18,,0.555555556,-7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/18,,45,32,,7.222222222,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/18,,41,17,,5,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/18,,31,16,,-0.555555556,-8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/18,,46,30,,7.777777778,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/18,,40,26,,4.444444444,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/18,,37,26,,2.777777778,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/18,,45,30,,7.222222222,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/18,,33,25,,0.555555556,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/18,,39,26,,3.888888889,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/18,,50,39,,10,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/18,,62,45,,16.66666667,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/18,,62,32,,16.66666667,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/18,,38,26,,3.333333333,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/18,,53,35,,11.66666667,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/18,,62,46,,16.66666667,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/18,,58,36,,14.44444444,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/18,,40,28,,4.444444444,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/18,,44,33,,6.666666667,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/18,,49,36,,9.444444444,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/18,,67,47,,19.44444444,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/18,,78,55,,25.55555556,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/18,,59,37,,15,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/18,,42,36,,5.555555556,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/18,,55,42,,12.77777778,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/18,,44,40,,6.666666667,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/18,,52,43,,11.11111111,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/18,,56,39,,13.33333333,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/18,,61,42,,16.11111111,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/18,,60,44,,15.55555556,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/18,,44,34,,6.666666667,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/18,,49,36,,9.444444444,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/18,,44,34,,6.666666667,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/18,,43,33,,6.111111111,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/18,,47,32,,8.333333333,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/18,,39,33,,3.888888889,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/18,,39,33,,3.888888889,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/18,,42,30,,5.555555556,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/18,,40,31,,4.444444444,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/18,,45,32,,7.222222222,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/18,,43,32,,6.111111111,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/18,,40,33,,4.444444444,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/18,,41,31,,5,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/18,,48,32,,8.888888889,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/18,,40,30,,4.444444444,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/18,,48,27,,8.888888889,-2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/18,,43,28,,6.111111111,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/18,,47,33,,8.333333333,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/18,,39,30,,3.888888889,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/18,,39,31,,3.888888889,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/18,,50,32,,10,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/18,,49,35,,9.444444444,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/18,,51,35,,10.55555556,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/18,,45,33,,7.222222222,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/18,,50,34,,10,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/18,,47,34,,8.333333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/18,,52,38,,11.11111111,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/18,,53,49,,11.66666667,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/18,,62,44,,16.66666667,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/18,,58,39,,14.44444444,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/18,,60,43,,15.55555556,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/18,,43,33,,6.111111111,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/18,,43,39,,6.111111111,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/18,,56,40,,13.33333333,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/18,,45,34,,7.222222222,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/18,,62,37,,16.66666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/18,,49,37,,9.444444444,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/18,,46,32,,7.777777778,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/18,,49,32,,9.444444444,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/18,,51,38,,10.55555556,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/18,,51,37,,10.55555556,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/18,,63,46,,17.22222222,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/18,,82,60,,27.77777778,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/18,,77,44,,25,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/18,,44,38,,6.666666667,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/18,,60,39,,15.55555556,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/18,,47,39,,8.333333333,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/18,,55,37,,12.77777778,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/18,,49,38,,9.444444444,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/18,,50,37,,10,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/18,,63,39,,17.22222222,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/18,,67,44,,19.44444444,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/18,,68,46,,20,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/18,,66,46,,18.88888889,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/18,,60,52,,15.55555556,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/18,,70,55,,21.11111111,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/18,,59,51,,15,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/18,,68,50,,20,10
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/18,,59,47,,15,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/18,,51,44,,10.55555556,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/18,,80,48,,26.66666667,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/18,,90,65,,32.22222222,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/18,,92,70,,33.33333333,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/18,,84,72,,28.88888889,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/18,,76,61,,24.44444444,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/18,,66,56,,18.88888889,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/18,,77,54,,25,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/18,,74,53,,23.33333333,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/18,,77,54,,25,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/18,,66,54,,18.88888889,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/18,,73,60,,22.77777778,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/18,,63,51,,17.22222222,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/18,,54,52,,12.22222222,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/18,,71,52,,21.66666667,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/18,,88,61,,31.11111111,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/18,,64,56,,17.77777778,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/18,,71,56,,21.66666667,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/18,,67,56,,19.44444444,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/18,,56,49,,13.33333333,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/18,,81,56,,27.22222222,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/18,,79,58,,26.11111111,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/18,,68,55,,20,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/18,,81,59,,27.22222222,15
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/18,,83,63,,28.33333333,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/18,,86,65,,30,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/18,,89,72,,31.66666667,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/18,,80,56,,26.66666667,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/18,,69,56,,20.55555556,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/18,,89,63,,31.66666667,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/18,,78,61,,25.55555556,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/18,,68,63,,20,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/18,,81,65,,27.22222222,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/18,,87,66,,30.55555556,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/18,,66,51,,18.88888889,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/18,,71,51,,21.66666667,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/18,,75,58,,23.88888889,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/18,,71,58,,21.66666667,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/18,,71,60,,21.66666667,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/18,,82,60,,27.77777778,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/18,,83,67,,28.33333333,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/18,,73,58,,22.77777778,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/18,,73,58,,22.77777778,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/18,,75,57,,23.88888889,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/18,,78,63,,25.55555556,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/18,,84,67,,28.88888889,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/18,,76,63,,24.44444444,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/18,,85,64,,29.44444444,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/18,,91,66,,32.77777778,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/18,,91,73,,32.77777778,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/18,,88,75,,31.11111111,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/18,,83,69,,28.33333333,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/18,,83,65,,28.33333333,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/18,,75,62,,23.88888889,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/18,,66,62,,18.88888889,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/18,,84,66,,28.88888889,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/18,,81,67,,27.22222222,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/18,,78,61,,25.55555556,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/18,,73,66,,22.77777778,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/18,,83,70,,28.33333333,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/18,,89,70,,31.66666667,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/18,,93,72,,33.88888889,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/18,,96,79,,35.55555556,26.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/18,,95,79,,35,26.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/18,,92,77,,33.33333333,25
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/18,,86,77,,30,25
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/18,,90,76,,32.22222222,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/18,,80,69,,26.66666667,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/18,,78,62,,25.55555556,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/18,,84,62,,28.88888889,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/18,,87,67,,30.55555556,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/18,,93,72,,33.88888889,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/18,,88,74,,31.11111111,23.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/18,,84,64,,28.88888889,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/18,,84,68,,28.88888889,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/18,,88,70,,31.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/18,,83,69,,28.33333333,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/18,,90,75,,32.22222222,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/18,,88,70,,31.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/18,,85,66,,29.44444444,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/18,,83,66,,28.33333333,18.88888889
